,cycle,id,transid,crpfilterid,recipcode,pacshort,crprecipname,expcode,amount,date,city,state,zip,cmtelid_ef,candid,type,descrip,pg,elecother,enttype,source
18123,2016,1182026,SB234965,C00492025,PI,,,R30,1000,03/29/2016,Bangor,ME,,,H4ME02200,,Contribution,P2016,,CCM,@new3
18124,2016,1182188,B48A67B73F5914B5C8AC,C00375378,PI,,,F30,1311,01/20/2016,Washington,DC,200064003,,,,Catering,,,ORG,@new
18129,2016,1182631,D586670,C00540443,OI,,,A40,306,03/04/2016,,NY,,,,,Travel/Accommodations/Meals,,,ORG,@new
18130,2016,1182683,SB21B7463,C00343947,PI,,,A70,101,03/09/2016,BALTIMORE,MD,,,,,Telephone,,,ORG,@new
18138,2016,1183052,SB23-EX184,C00550491,PB,,,R30,2500,03/14/2016,,NC,,C00386748,H4NC05146,,Contribution,P2016,,CCM,@new
18139,2016,1183055,SB23-EX182,C00550491,PB,,,R30,1000,03/03/2016,Alexandria,VA,,C00540310,S6AZ00019,,Contribution,P2016,,CCM,@new3
18142,2016,1183173,BDB03AF9EFAEE4E0D8A7,C00486738,PI,,,U20,900,03/04/2016,Washington,DC,200031164,,,,software,,,ORG,@new
18147,2016,1183700,SB21BI91824,C00569905,OI,,,U10,9489,02/01/2016,TOPEKA,KS,,,,,PRINTING,,,ORG,@new
18148,2016,1183754,SB21BI91906,C00569905,OI,,,A70,240,02/11/2016,DAVENPORT,IA,,,,,UTILITIES,,,ORG,@auto
18149,2016,1183872,SB21BI92162,C00569905,OI,,,U10,100,03/03/2016,JOHNSTON,IA,501318101,,,,POSTAGE,,,ORG,@auto
18155,2016,1184182,SB237163,C00413575,PB,,,R50,1000,02/02/2016,WASHINGTON,DC,,,,,Contribution,,,PAC,@new2
18159,2016,1184261,D640923,C00418897,PI,VoteVets.org,,R30,2500,03/30/2016,JAMESTOWN,NY,,C00580829,H6NY23518,,Contribution,P2016,,CCM,@new3
18167,2016,1184802,D482751,C00458000,PI,,,M30,751,01/11/2016,,CA,943011688,,,,Advertising,,,ORG,@new
18168,2016,1184828,D482777,C00458000,PI,,,M30,751,01/27/2016,,CA,943011688,,,,Advertising,,,ORG,@new
18177,2016,1185176,D503831,C00458000,PI,,,M30,2256,02/19/2016,,CA,943011688,,,,Advertising,,,ORG,@new
18197,2016,1186631,SB21B13684,C00600817,OI,,,F40,0,01/04/2016,,CA,,,,,Paypal,,,ORG,@new
18198,2016,1186640,SB21B13693,C00600817,OI,,,F40,8,01/04/2016,,CA,,,,,Paypal,,,ORG,@new
18199,2016,1186747,SB21B13800,C00600817,OI,,,F40,2,01/06/2016,,CA,,,,,Paypal,,,ORG,@new
18200,2016,1186824,SB21B13877,C00600817,OI,,,F40,1,01/07/2016,,CA,,,,,Paypal,,,ORG,@new
18201,2016,1186883,SB21B13936,C00600817,OI,,,F40,8,01/09/2016,,CA,,,,,Paypal,,,ORG,@new
18202,2016,1186884,SB21B13937,C00600817,OI,,,F40,0,01/09/2016,,CA,,,,,Paypal,,,ORG,@new
18203,2016,1186900,SB21B13953,C00600817,OI,,,F40,2,01/09/2016,,CA,,,,,Paypal,,,ORG,@new
18204,2016,1186940,SB21B13993,C00600817,OI,,,F40,1,01/10/2016,,CA,,,,,Paypal,,,ORG,@new
18205,2016,1186969,SB21B14022,C00600817,OI,,,F40,3,01/11/2016,,CA,,,,,Paypal,,,ORG,@new
18206,2016,1186974,SB21B14027,C00600817,OI,,,F40,2,01/11/2016,,CA,,,,,Paypal,,,ORG,@new
18207,2016,1187081,SB21B14134,C00600817,OI,,,F40,3,01/12/2016,,CA,,,,,Paypal,,,ORG,@new
18208,2016,1187196,SB21B14249,C00600817,OI,,,F40,1,01/13/2016,,CA,,,,,Paypal,,,ORG,@new
18209,2016,1187219,SB21B14272,C00600817,OI,,,F40,1,01/13/2016,,CA,,,,,Paypal,,,ORG,@new
18210,2016,1187262,SB21B14315,C00600817,OI,,,F40,1,01/14/2016,,CA,,,,,Paypal,,,ORG,@new
18211,2016,1187263,SB21B14316,C00600817,OI,,,F40,1,01/14/2016,,CA,,,,,Paypal,,,ORG,@new
18212,2016,1187275,SB21B14328,C00600817,OI,,,F40,1,01/14/2016,,CA,,,,,Paypal,,,ORG,@new
18213,2016,1187337,SB21B14390,C00600817,OI,,,F40,1,01/14/2016,,CA,,,,,Paypal,,,ORG,@new
18214,2016,1187384,SB21B14437,C00600817,OI,,,F40,1,01/15/2016,,CA,,,,,Paypal,,,ORG,@new
18215,2016,1187430,SB21B14483,C00600817,OI,,,F40,1,01/16/2016,,CA,,,,,Paypal,,,ORG,@new
18216,2016,1187462,SB21B14515,C00600817,OI,,,F40,3,01/17/2016,,CA,,,,,Paypal,,,ORG,@new
18217,2016,1187540,SB21B14593,C00600817,OI,,,F40,1,01/18/2016,,CA,,,,,Paypal,,,ORG,@new
18218,2016,1187648,SB21B14701,C00600817,OI,,,F40,1,01/19/2016,,CA,,,,,Paypal,,,ORG,@new
18219,2016,1187661,SB21B14714,C00600817,OI,,,F40,1,01/19/2016,,CA,,,,,Paypal,,,ORG,@new
18220,2016,1187702,SB21B14755,C00600817,OI,,,F40,1,01/20/2016,,CA,,,,,Paypal,,,ORG,@new
18221,2016,1187733,SB21B14787,C00600817,OI,,,F40,1,01/21/2016,,CA,,,,,Paypal,,,ORG,@new
18222,2016,1187818,SB21B14872,C00600817,OI,,,F40,2,01/22/2016,,CA,,,,,Paypal,,,ORG,@new
18223,2016,1187908,SB21B14962,C00600817,OI,,,F40,3,01/24/2016,,CA,,,,,Paypal,,,ORG,@new
18224,2016,1187920,SB21B14974,C00600817,OI,,,F40,1,01/24/2016,,CA,,,,,Paypal,,,ORG,@new
18225,2016,1187925,SB21B14979,C00600817,OI,,,F40,2,01/24/2016,,CA,,,,,Paypal,,,ORG,@new
18226,2016,1187933,SB21B14987,C00600817,OI,,,F40,3,01/25/2016,,CA,,,,,Paypal,,,ORG,@new
18227,2016,1187952,SB21B15006,C00600817,OI,,,F40,1,01/25/2016,,CA,,,,,Paypal,,,ORG,@new
18228,2016,1188052,SB21B15106,C00600817,OI,,,F40,8,01/27/2016,,CA,,,,,Paypal,,,ORG,@new
18229,2016,1188151,SB21B15205,C00600817,OI,,,F40,1,01/29/2016,,CA,,,,,Paypal,,,ORG,@new
18230,2016,1188238,SB21B15292,C00600817,OI,,,F40,1,01/30/2016,,CA,,,,,Paypal,,,ORG,@new
18231,2016,1188335,SB21B15389,C00600817,OI,,,F40,1,02/02/2016,,CA,,,,,Paypal,,,ORG,@new
18232,2016,1188392,SB21B15446,C00600817,OI,,,F40,2,02/03/2016,,CA,,,,,Paypal,,,ORG,@new
18233,2016,1188520,SB21B15574,C00600817,OI,,,F40,1,02/04/2016,,CA,,,,,Paypal,,,ORG,@new
18234,2016,1188634,SB21B15688,C00600817,OI,,,F40,1,02/06/2016,,CA,,,,,Paypal,,,ORG,@new
18235,2016,1188640,SB21B15694,C00600817,OI,,,F40,2,02/06/2016,,CA,,,,,Paypal,,,ORG,@new
18236,2016,1188660,SB21B15714,C00600817,OI,,,F40,2,02/07/2016,,CA,,,,,Paypal,,,ORG,@new
18237,2016,1188713,SB21B15767,C00600817,OI,,,F40,15,02/09/2016,,CA,,,,,Paypal,,,ORG,@new
18238,2016,1188715,SB21B15769,C00600817,OI,,,F40,1,02/09/2016,,CA,,,,,Paypal,,,ORG,@new
18239,2016,1188716,SB21B15770,C00600817,OI,,,F40,1,02/09/2016,,CA,,,,,Paypal,,,ORG,@new
18240,2016,1188745,SB21B15799,C00600817,OI,,,F40,1,02/10/2016,,CA,,,,,Paypal,,,ORG,@new
18241,2016,1188753,SB21B15807,C00600817,OI,,,F40,1,02/10/2016,,CA,,,,,Paypal,,,ORG,@new
18242,2016,1188789,SB21B15843,C00600817,OI,,,F40,1,02/11/2016,,CA,,,,,Paypal,,,ORG,@new
18243,2016,1188796,SB21B15850,C00600817,OI,,,F40,2,02/11/2016,,CA,,,,,Paypal,,,ORG,@new
18244,2016,1188851,SB21B15905,C00600817,OI,,,F40,1,02/14/2016,,CA,,,,,Paypal,,,ORG,@new
18245,2016,1188957,SB21B16011,C00600817,OI,,,F40,1,02/27/2016,,CA,,,,,Paypal,,,ORG,@new
18246,2016,1189000,SB21B16054,C00600817,OI,,,F40,2,03/02/2016,,CA,,,,,Paypal,,,ORG,@new
18247,2016,1189061,SB21B16115,C00600817,OI,,,F40,1,03/08/2016,,CA,,,,,Paypal,,,ORG,@new
18248,2016,1189137,SB21B16191,C00600817,OI,,,F40,3,03/20/2016,,CA,,,,,Paypal,,,ORG,@new
18249,2016,1189138,SB21B16192,C00600817,OI,,,F40,0,03/20/2016,,CA,,,,,Paypal,,,ORG,@new
18255,2016,1189519,SB235856,C00494112,PI,,,R30,300,03/14/2016,,CA,,,H0CA03078,,Contribution,P2016,,CCM,@new3
18256,2016,1189795,SB21BI30855,C00571380,PI,,,W10,722,01/31/2016,MIAMI,FL,,,,,PAYROLL,,,IND,@auto
18258,2016,1189864,SB21B4391,C00563429,PI,,,A40,20,01/29/2016,,TX,,,,,Travel,,,ORG,@auto
18263,2016,1190298,SB23-EX197,C00492058,PI,,,R30,5000,03/09/2016,,NV,,,H0NV03058,,Contribution,P2016,,CCM,@new3
18273,2016,1190993,SB21B4920,C00423079,PI,,,A40,3,11/03/2015,,CA,,,,,Parking,,,ORG,@new
18274,2016,1191051,D784694,C00540195,PI,,,R30,5000,03/15/2016,Raleigh,NC,276118258,C00589820,S6NC00266,,Contribution,G2016,,CCM,@new3
18282,2016,1191957,11016702,C00084491,PB,,,R30,1000,03/10/2016,Dallas,TX,,C00370650,H2TX05121,,Contribution,G2016,,CCM,@new3
18284,2016,1192017,8023422,C00383463,PB,,,R30,500,03/28/2016,Springfield,MO,,C00460063,H0MO07113,,Contribution,P2016,,CCM,@new3
18286,2016,1192230,D448119,C00344234,PI,,,R30,2000,03/21/2016,,TX,782163666,C00575043,H2TX23124,,Contribution,G2016,,CCM,@new3
18288,2016,1192576,SB2382456,C00326439,PI,,,R30,1000,03/31/2016,STAYTON,OR,,,H6OR05143,,Contribution,P2016,,CCM,@new3
18297,2016,1193014,70156678,C00251876,PB,,,R30,2500,03/01/2016,Williamsport,PA,,C00475145,H0PA10078,,Contribution,P2016,,CCM,@new3
18298,2016,1193096,B594125,C00096156,PB,,,R30,2500,02/10/2016,,MO,,C00458679,H8MO09153,,Contribution,G2016,,CCM,@new3
18300,2016,1193243,D783475,C00452748,PI,,,R30,1000,03/07/2016,PHILADELPHIA,PA,,C00254441,H2PA02055,,Contribution,P2016,,CCM,@new3
18301,2016,1193402,D449966,C00416131,PI,,,F10,63,03/18/2016,Minneapolis,MN,,,,,Postage,,,ORG,@new2
18307,2016,1193939,D583171,C00299149,PI,,,R30,2000,03/25/2016,Newburgh,NY,,C00512426,H2NY22139,,Contribution,G2016,,CCM,@new3
18308,2016,1193942,D581232,C00299149,PI,,,R30,5000,03/11/2016,Deerfield,IL,,C00495952,H2IL10068,,Contribution,P2016,,CCM,@new3
18310,2016,1193964,SB21BCCUV912,C00542464,OI,,Amtrak,A40,685,03/01/2016,WASHINGTON,DC,,,,,TRAVEL,,,ORG,@auto
18318,2016,1194381,B596994,C00096156,PB,,,R30,2500,03/18/2016,Providence,RI,,C00476564,H0RI01073,,Contribution,P2016,,CCM,@new3
18339,2016,1195587,D583723,C00525600,PI,,,A40,80,03/23/2016,Washington,DC,,,,,Travel,,,ORG,@auto
18345,2016,1196013,D447445,C00113845,PB,,,R30,500,03/04/2016,,NY,,C00273169,H2NY14037,,Contribution,P2016,,CCM,@new3
18346,2016,1196048,VN7GDA0YGP1,C00495028,OI,,,W10,2568,03/15/2016,Washington,DC,200034842,,,,Salary,,,IND,@auto
18348,2016,1196233,D31170,C00029447,PL,,,R30,2500,03/22/2016,,NM,,C00443689,H8NM03196,,Contribution,G2016,,CCM,@new3
18349,2016,1196258,B597993,C00003251,PL,,,R30,1000,03/31/2016,Flint,MI,,C00499947,H2MI05119,,Contribution,P2016,,CCM,@new3
18350,2016,1196263,B595718,C00003251,PL,,,R30,1000,03/04/2016,,NY,,C00219881,H8NY20056,,Contribution,P2016,,CCM,@new3
18352,2016,1196419,B596997,C00096156,PB,,,R30,1000,03/18/2016,Washington,DC,,C00558437,H4NJ12149,,Contribution,G2016,,CCM,@new3
18359,2016,1196654,BC57AF43DF0D24C5F9C7,C00211318,PB,,,R30,5000,03/14/2016,Amarillo,TX,,,H4TX13014,,Contribution,G2016,,COM,@new3
18360,2016,1196659,B895034372AF946D9A7E,C00211318,PB,,Impact,R50,5000,03/14/2016,Washington,DC,200024693,,,,Contribution,O2016,Other2016,COM,@new2
18362,2016,1196882,70486506,C00251876,PB,,,R30,1500,03/30/2016,Roswell,GA,,C00386755,H4GA06087,,Contribution,P2016,,CCM,@new3
18390,2016,1198563,SB297224,C00252395,PL,,,R40,750,03/19/2015,,NJ,,,,,DONATION,P2015,,COM,@new2
18391,2016,1198591,SB234278,C00569285,PB,,,R30,1000,03/17/2016,PROVIDENCE,RI,,,H0RI01073,,Contribution,P2016,,CCM,@new3
18393,2016,1198692,D449050,C00491936,PI,,,A40,51,03/28/2016,Denver,CO,802497312,,,,Travel,,,ORG,@auto
18412,2016,1200032,SB21B67810,C00581868,OI,,,A40,313,03/05/2016,,NV,,,,,Lodging,,,ORG,@auto
18413,2016,1200066,SB21B67560,C00581868,OI,,Hotels.Com,A40,950,03/04/2016,Dallas,TX,,,,,Lodging,,,ORG,@auto
18415,2016,1200255,B595954,C00314617,PI,,,R30,1500,03/16/2016,Stamford,CT,,C00492991,S0CT00177,,Contribution,G2016,,CCM,@new3
18416,2016,1200266,B595965,C00314617,PI,,,R30,1000,03/16/2016,Bolton,MS,,C00279851,H4MS02068,,Contribution,P2016,,CCM,@new3
18430,2016,1201117,VNTPK9SPSN2,C00547349,OI,,,F30,1312,03/07/2016,Cleveland,OH,441063968,,,,Catering,,,ORG,@new
18431,2016,1201330,VNTPK9SQEH3,C00547349,OI,,,W10,2262,03/15/2016,Concord,NH,033016313,,,,Salary,,,IND,@auto
18432,2016,1201355,VNTPK9SQGF3,C00547349,OI,,,W10,250,03/15/2016,Concord,NH,033016313,,,,Salary,,,IND,@auto
18433,2016,1201509,VNTPK9SRH78,C00547349,OI,,,W10,1788,03/31/2016,Concord,NH,033016313,,,,Salary,,,IND,@auto
18434,2016,1201651,SB21BI2521,C00571372,OI,,LexisNexis,S20,855,03/03/2016,CHICAGO,IL,,,,,SUBSCRIPTION,,,ORG,@new
18435,2016,1201794,23053725,C00106146,PB,,,R30,1500,03/11/2016,Ottawa,IL,,C00458877,H0IL11052,,Contribution,P2016,,CCM,@new3
18449,2016,1202577,D583640,C00441949,PI,JStreetPAC,,R30,1000,03/28/2016,MEMPHIS,TN,,C00422980,H6TN09068,,Contribution,P2016,,CCM,@new
18503,2016,1206401,B54A4223EA30D4CA5A88,C00388934,PI,,,R30,5000,03/31/2016,,IA,,,S0IA00028,,Donation,P2016,,COM,@new3
18528,2016,1208663,D583135,C00348607,PI,Impact,,R30,5000,03/11/2016,Phoenix,AZ,,C00578484,S6AZ00225,,Contribution,G2016,,CCM,@new3
18530,2016,1208848,BD367448FE5C5324E5C,C00303339,PB,,,R10,15000,03/01/2016,Washington,DC,,C00027466,,,Contribution,O2016,Contribution,PTY,@new
18538,2016,1209125,SB234556,C00592337,OI,,,R50,100000,03/28/2016,AUSTIN,TX,,,,,Contribution,P2016,,PAC,@new2
18543,2016,1209559,VNTYH9SQ469,C00495861,OI,,,A40,564,03/14/2016,,TX,761552664,,,,Travel,,,ORG,@auto
18584,2016,1212308,SB2318100,C00241380,PB,,,R30,500,03/01/2016,BRUNSWICK,ME,,,S2ME00109,,Contribution,P2018,,CCM,@new3
18585,2016,1212427,D171632,C00373696,PB,,,R30,1000,02/26/2016,Tampa,FL,,C00410761,H6FL11126,,Contribution,P2016,,CCM,@new3
18587,2016,1212451,D172440,C00373696,PB,,,R30,1000,03/10/2016,ATLANTA,GA,,C00384693,S6GA00119,,Contribution,P2016,,CCM,@new3
23271,2016,1511084,D570204,C00466094,PB,,,R30,1000,03/30/2015,Atlanta,GA,,C00384693,S6GA00119,,Contribution,G2016,,CCM,@new
23284,2016,1511923,10560916,C00004325,PL,,,R30,5000,08/17/2015,Honolulu,HI,,,,,D-HI-SENATE-16P,P2018,,CCM,@new
23318,2016,1514585,38506912,C00082792,PB,,,R40,500,08/20/2015,,IL,,,,,Contribution,,,COM,@new2
23321,2016,1514853,D168225,C00039214,PB,,,R30,1000,08/14/2015,,MN,,C00253187,H2MN07014,,Contribution,P2016,,CCM,@new
23341,2016,1516227,38507029,C00000885,PL,,,R40,1700,08/20/2015,Oakland,CA,,,,,Contribution,,,COM,@new
23345,2016,1516331,B581904,C00268904,PB,,,R30,2500,08/26/2015,Lincoln,NE,,C00498907,S2NE00094,,Contribution,P2018,,CCM,@new
23347,2016,1516376,VPEC89ZQFX6,C00003632,PL,,,R30,2500,08/06/2015,Albany,NY,122061350,C00450049,H8NY21203,,Contribution,P2016,,CCM,@new
23367,2016,1517360,B579803,C00279216,PB,,,R30,2500,08/27/2015,,NJ,,C00226928,H8NJ03073,,Contribution,P2016,,CCM,@new
23369,2016,1517537,B579349,C00314617,PI,,,R30,2500,08/18/2015,Columbia,MO,,C00572925,S6MO00362,,Contribution,P2016,,CCM,@new
23372,2016,1517672,B579144,C00003251,PL,,,R30,1000,08/06/2015,Concord,CA,,C00554709,H0CA10073,,Contribution,P2016,,CCM,@new
23387,2016,1518461,B582738,C00023580,PL,,,R30,2500,08/12/2015,Toledo,OH,,C00154625,H2OH09031,,Contribution,P2016,,CCM,@new
23388,2016,1518519,66969014,C00219642,PB,,,R40,500,08/04/2015,,MO,,,,,Contribution,,,COM,@new2
23389,2016,1518566,67156536,C00219642,PB,,,R40,250,08/18/2015,Taylorsville,UT,,,,,Contribution,,,COM,@new2
23391,2016,1518751,VNTPK9RZSS2,C00547349,OI,,,W10,1676,08/31/2015,,IA,503092023,,,,Salary,,,IND,@auto
23392,2016,1518797,VNTPK9RYGV0,C00547349,OI,,,W10,1755,08/14/2015,Concord,NH,033016313,,,,Salary,,,IND,@auto
23393,2016,1518802,VNTPK9RYGT3,C00547349,OI,,,W10,1000,08/14/2015,Concord,NH,033016313,,,,Salary,,,IND,@auto
23394,2016,1518803,VNTPK9RZTH0,C00547349,OI,,,W10,952,08/31/2015,Concord,NH,033016313,,,,Salary,,,IND,@auto
23395,2016,1518813,VNTPK9RZTK6,C00547349,OI,,,W10,1521,08/31/2015,Concord,NH,033016313,,,,Salary,,,IND,@auto
23398,2016,1518938,VNTPK9RZV16,C00547349,OI,,,W10,887,08/31/2015,Concord,NH,033016313,,,,Salary,,,IND,@auto
23399,2016,1518941,VNTPK9RZAM9,C00547349,OI,,,W10,10388,08/24/2015,Minneapolis,MN,554361611,,,,Insurance,,,ORG,@new
23414,2016,1520157,SB2316987,C00012476,PL,,,R30,5000,08/07/2015,DEARBORN,MI,,,H4MI12079,,Contribution,P2016,,CAN,@new4
23417,2016,1520367,SB23I22335,C00305805,PI,,,R50,5000,06/24/2015,WASHINGTON,DC,200031107,C00433060,,,CONTRIBUTION,,,PAC,@new2
23422,2016,1520617,D442942,C00416131,PI,,,W10,721,10/15/2015,Minneapolis,MN,,,,,Payroll,,,IND,@auto
23428,2016,1521003,SB21BI2428,C00569905,OI,,,U10,2000,12/08/2015,JOHNSTON,IA,501318101,,,,POSTAGE,,,PTY,@auto
23436,2016,1521565,SB21BI1351,C00569905,OI,,,A40,2151,07/07/2015,,TX,,,,,LODGING,,,ORG,@auto
23452,2016,1522754,SB21B4627,C00541292,OI,,,A40,1449,11/12/2015,Columbia,SC,,,,,travel,,,ORG,@auto
23455,2016,1522818,SB21B4658,C00541292,OI,,,A40,3210,11/19/2015,Washington,DC,,,,,travel/delivery,,,ORG,@new
23460,2016,1522923,VNTYH9SB974,C00495861,OI,,Amtrak,A40,123,12/03/2015,Washington,DC,200024278,,,,Travel,,,ORG,@auto
23461,2016,1522947,VNTYH9RZ487,C00495861,OI,,,A40,324,07/10/2015,,CA,900455614,,,,Travel,,,ORG,@auto
23462,2016,1523009,VNTYH9RZ5B1,C00495861,OI,,,A40,449,08/13/2015,,NY,100177136,,,,Travel,,,ORG,@auto
23464,2016,1523059,VNTYH9SETV0,C00495861,OI,,,W10,4003,12/31/2015,Washington,DC,200053807,,,,Salary,,,IND,@auto
23467,2016,1523565,VNTYH9SD742,C00495861,OI,,,A40,-796,12/17/2015,Chicago,IL,606660100,,,,Travel,,,ORG,@auto
23468,2016,1523631,VNTYH9S8DP6,C00495861,OI,,,A40,15,11/06/2015,Phoenix,AZ,850340664,,,,Travel,,,ORG,@auto
23484,2016,1524743,SB21B-253059,C00193433,PI,,,W10,1795,07/15/2015,Washington,DC,,,,,Salaries,,,IND,@auto
23533,2016,1528048,SB264214,C00572867,OI,,,N99,200,03/23/2015,Bradenton,FL,,,,,Repayment,,,IND,@new
23555,2016,1529929,SB21B-252310,C00193433,PI,,,U10,11,07/01/2015,,CA,,,,,Deliveries,,,ORG,@new
23575,2016,1531576,38395813,C00432252,PB,,,R30,1000,07/21/2015,Sewickley,PA,,C00497115,H0PA04220,,Contribution,P2016,,CCM,@new3
23592,2016,1532649,VNTPK9RVJP1,C00547349,OI,,,W10,250,07/15/2015,,IA,503092023,,,,Salary,,,IND,@auto
23593,2016,1532692,VNTPK9RXKT0,C00547349,OI,,,W10,250,07/31/2015,,IA,503092023,,,,Salary,,,IND,@auto
23598,2016,1533719,50728E984,C00409805,PI,,,R50,1000,07/21/2015,Washington,DC,200013965,C00327189,,,CONTRIBUTION,,Primary,PAC,@new2
23599,2016,1533722,B579123,C00096156,PB,,,R30,500,07/31/2015,Merrifield,VA,,C00445452,H8VA11062,,Contribution,P2016,,CCM,@new3
23604,2016,1534239,B579068,C00064766,PB,,,R30,1500,07/30/2015,Bethany,OK,,C00466482,S4OK00232,,Contribution,P2016,,CCM,@new3
23634,2016,1535851,66857090,C00251876,PB,,,R30,1500,07/22/2015,Wadsworth,OH,,C00466359,H0OH16097,,Contribution,P2016,,CCM,@new3
23638,2016,1536104,B578168,C00008268,PL,,,R30,2500,07/15/2015,Vineland,NJ,,C00269340,H2NJ02037,,Contribution,P2016,,CCM,@new3
23672,2016,1538255,SB21B-253027,C00193433,PI,,,W10,3018,07/15/2015,,NY,,,,,Salaries,,,IND,@auto
23673,2016,1538267,SB28A-253457,C00193433,PI,,,N10,1190,07/01/2015,Azle,TX,,,,,Refund,,,IND,@new
23674,2016,1538273,SB28A-253456,C00193433,PI,,,N10,1190,07/02/2015,Aurora,CO,,,,,Refund,,,IND,@new
23676,2016,1538383,10490782,C00158881,PB,,,R30,1500,07/23/2015,,CO,,C00410639,,,Contribution,P2016,,CCM,@new
23683,2016,1538792,7228695,C00051979,PB,,,R30,1000,07/15/2015,Bismarck,ND,,C00473371,S0ND00093,,Contribution,P2016,,CCM,@new
23684,2016,1538794,7229503,C00496752,PB,,,R30,2700,07/16/2015,Humble,TX,,C00392670,H4TX02108,,Contribution,P2016,,CCM,@new
23692,2016,1539293,SB21B42910,C00499863,PI,,,A40,407,04/09/2015,,NY,,,,,Airfare,,,ORG,@auto
23695,2016,1539501,7251894,C00433284,PB,,,N10,369,07/02/2015,Kechi,KS,,,,,Refund,,,IND,@new
23702,2016,1539879,SB21B4505,C00568840,OI,,,A40,404,04/16/2015,Dallas,TX,,,,,Airfare,,,ORG,@auto
23712,2016,1540454,VPEBJ9YZ969,C00493700,PI,,,A40,276,07/02/2015,Philadelphia,PA,191073691,,,,Travel,,,ORG,@auto
23721,2016,1541094,SB21B16027,C00485102,OI,,,A40,428,07/23/2015,Dallas,TX,,,,,Travel,,,ORG,@auto
23724,2016,1541171,D574289,C00525600,PI,,,A20,16497,08/18/2015,Detroit,MI,,,,,Software,,,ORG,@new
23727,2016,1541404,SB2313366,C00250027,PB,,,R30,2500,07/28/2015,ROGERS,AR,,,S0AR00150,,Contribution,P2016,,CCM,@new3
23728,2016,1541538,SB21B16239,C00485102,OI,,,W10,2244,12/30/2015,,MD,,,,,Payroll,,,IND,@auto
23729,2016,1541763,D433742,C00331694,PI,,,A40,777,07/01/2015,Frederick,MD,217037324,,,,Travel,,,ORG,@auto
23733,2016,1542107,B591251,C00064766,PB,,,R30,2000,12/16/2015,,CO,,C00441006,H8CO06138,,Contribution,P2016,,CCM,@new
23734,2016,1542190,B591261,C00064766,PB,,,R30,2000,12/16/2015,Seattle,WA,,C00223073,H8WA07132,,Contribution,P2016,,CCM,@new
23744,2016,1542724,SB21B4493,C00544387,OI,,,W10,3125,11/13/2015,Washington,DC,,,,,Payroll,,,IND,@auto
23753,2016,1543539,VNH36A0H0G4,C00271338,PI,,,R30,5000,12/09/2015,Columbus,OH,432162196,C00573212,S6OH00254,,Contribution,G2016,,CCM,@new
23754,2016,1543755,VPEN1A0PEZ8,C00413716,PI,,,R30,1000,12/23/2015,,FL,332432094,C00445163,H8FL00034,,Contribution,P2016,,CCM,@new
23756,2016,1543808,B579170,C00546473,PB,,,R30,1000,08/05/2015,,NY,,C00547893,H4NY21079,,Contribution,P2016,,CCM,@new
23775,2016,1545071,B590148,C00033969,PB,,,R30,1000,12/15/2015,Washington,DC,,C00464297,S0NH00235,,Contribution,P2016,,CCM,@new
23791,2016,1545931,D574521,C00299149,PI,,,R30,1000,09/30/2015,,MD,,C00577650,H6MD08473,,Contribution,P2016,,CCM,@new
23792,2016,1545953,D574277,C00299149,PI,,,R30,1000,09/30/2015,,CA,,C00510461,H2CA31125,,Contribution,P2016,,CCM,@new
23794,2016,1546028,VQZCV9YEN52,C00403592,PI,,,A40,284,08/24/2015,Phoenix,AZ,850340664,,,,Travel,,,ORG,@auto
23797,2016,1546159,D770867,C00540195,PI,,,A40,35,10/27/2015,Atlanta,GA,303206001,,,,Travel,,,ORG,@auto
23798,2016,1546203,D769685,C00540195,PI,,,R30,5000,09/22/2015,Phoenix,AZ,850674421,C00578484,S6AZ00225,,Contribution,P2016,,CCM,@new
23812,2016,1546946,D636037,C00327395,PI,,,W10,2001,12/31/2015,Arlington,VA,,,,,Salary,,,IND,@auto
23824,2016,1547900,SB21BI16453,C00387464,PI,,,A40,188,11/09/2015,,TX,752619616,,,,TRAVEL,,,ORG,@auto
23827,2016,1548025,SB2323253,C00101766,PB,,,R30,1000,12/07/2015,COLLINSVILLE,IL,,,H2IL20042,,Contribution,P2016,,PAC,@new3
23828,2016,1548089,D578409,C00466094,PB,,,R30,500,12/17/2015,Brighton,MI,,C00561001,H4MI08135,,Contribution,P2016,,CCM,@new
23842,2016,1548962,D473129,C00431601,PI,,,R30,2500,12/21/2015,Providence,RI,,C00476564,H0RI01073,,Contribution,G2016,,CCM,@new
23844,2016,1549491,D571825,C00409730,PI,,,F30,2148,09/21/2015,Seattle,WA,,,,,Catering,,,ORG,@new
23845,2016,1549521,D577185,C00409730,PI,,,A70,155,12/18/2015,Dallas,TX,,,,,Telephone,,,ORG,@new
23847,2016,1549564,D577952,C00525600,PI,,,A40,428,12/09/2015,Washington,DC,,,,,Travel,,,ORG,@auto
23850,2016,1549673,B586026,C00477653,PB,,,R30,1000,10/21/2015,Albany,NY,,C00450049,H8NY21203,,Contribution,P2016,,CCM,@new
23851,2016,1549689,B582278,C00477653,PB,,,R30,2000,09/01/2015,,OK,,C00558510,H4OK05132,,Contribution,P2016,,CCM,@new
23854,2016,1549943,B578913,C00477653,PB,,,R30,1000,07/29/2015,Encinitas,CA,,C00497321,H2CA50026,,Contribution,P2016,,CCM,@new
